# UFO sightings reported to the National UFO Reporting Center 
# http://www.nuforc.org/webreports
# date range: 1990-01-01 to 1999-12-31
# NOTE: Data is largely unsanitized!
#
dtime,city,state,ufoshape
1999-06-10 22:21:00,Sleepy Hollow,NY,Circle
1999-06-10 07:20:00,Tupelo,MS,Sphere
1999-06-10 00:00:00,Firth,ID,Disk
1999-06-10 00:00:00,Israel,,Disk
1999-06-09 23:43:00,Sacramento,CA,Light
1999-06-09 22:22:00,"Johnson Park, NE CA.,Shasta Co., calif",CA,Circle
1999-06-09 22:00:00,Everett,WA,Disk
1999-06-09 21:58:00,Redondo Beach,CA,
1999-06-09 21:15:00,Las Vegas,NV,Light
1999-06-09 21:14:00,Las Vegas (Over),NV,Light
1999-06-09 20:50:00,Phoenix (north Scottsdale),AZ,Light
1999-06-09 19:50:00,Prague (Czech Republic),,Oval
1999-06-09 01:10:00,The Colony,TX,Unknown
1999-06-09 00:30:00,Newburg/Shippensburg,PA,
1999-06-08 22:30:00,Pasco,WA,Light
1999-06-08 18:00:00,Elkhart,IN,Light
1999-06-08 11:10:00,Rochester,NY,Other
1999-06-08 10:45:00,Manchester,NH,Rectangle
1999-06-08 02:00:00,Reno,NV,Other
1999-06-08 00:30:00,Jacksonville,FL,Other
1999-06-07 22:15:00,Cortez,CO,Circle
1999-06-07 22:15:00,Cortez,CO,Light
1999-06-07 21:50:00,Orem,UT,Diamond
1999-06-07 21:00:00,Hollywood,FL,Cylinder
1999-06-07 19:30:00,Vancouver,WA,Sphere
1999-06-07 04:15:00,"Spranger (near, 5 mi. east of Interstate 25)",CO,Fireball
1999-06-06 22:29:00,Santa Monica,CA,Formation
1999-06-06 22:00:00,"Virginia (while driving on I-95; 2 hrs S of Wash., D.C.)",VA,Cigar
1999-06-06 22:00:00,Pleasanton/Dublin,CA,Fireball
1999-06-06 22:00:00,Bangor,ME,Light
1999-06-06 21:15:00,Frankfort,IL,Triangle
1999-06-06 19:00:00,Sacramento,CA,Unknown
1999-06-06 19:00:00,Hollywood,CA,Circle
1999-06-06 17:30:00,Royal Plam Beach,FL,Sphere
1999-06-06 07:00:00,Meyers-Tahoe paradise,CA,Changing
1999-06-06 03:40:00,Machesney Park,IL,Light
1999-06-05 23:45:00,Huntsville,AL,Flash
1999-06-05 23:30:00,Medina,TX,Light
1999-06-05 15:00:00,Wilmington,DE,Egg
1999-06-05 02:50:00,Interstate (I-295 ??),DE,Unknown
1999-06-05 02:00:00,Des Moines,IA,Other
1999-06-05 00:00:00,Athens (Greece),,
1999-06-04 23:15:00,Somerville,NJ,Light
1999-06-04 22:30:00,Trail (Canada),BC,Other
1999-06-04 21:42:00,Lake Conroe,TX,Light
1999-06-04 08:35:00,Phoenix (approx. 35 miles south of),AZ,Oval
1999-06-04 00:47:00,NASA Space Shuttle,,Light
1999-06-04 00:00:00,Florida Panhandle (100-200 mi. E of),FL,
1999-06-03 22:45:00,Post Falls,ID,Triangle
1999-06-03 22:10:00,Mount Shasta City,CA,Light
1999-06-03 22:00:00,Delavan,WI,Circle
1999-06-03 19:55:00,Thornton,CO,Triangle
1999-06-03 14:00:00,Sylmar,CA,Oval
1999-06-03 13:30:00,Burlington,WV,Other
1999-06-03 03:30:00,Pacific Ocean (approx. 250 mi. over),,Oval
1999-06-03 00:44:00,Hillsboro,OR,Triangle
1999-06-02 21:30:00,Olympia,WA,Chevron
1999-06-02 21:10:00,Daytona Beach,FL,Triangle
1999-06-02 07:50:00,Bellevue,WA,
1999-06-01 23:00:00,Bristol,TN,Light
1999-06-01 23:00:00,Belfast (Northern Ireland),,Triangle
1999-06-01 23:00:00,Franklin,TN,Triangle
1999-06-01 22:45:00,Corpus Christi,TX,Other
1999-06-01 22:30:00,River Ridge,LA,Circle
1999-06-01 22:30:00,Greenville,IL,Fireball
1999-06-01 22:00:00,Dayton,OH,Sphere
1999-06-01 22:00:00,Middletown,DE,Triangle
1999-06-01 22:00:00,Lost Park area,CO,Other
1999-06-01 22:00:00,Townsend,DE,Unknown
1999-06-01 22:00:00,Merrill,WI,Light
1999-06-01 21:30:00,Portsmouth,NH,Oval
1999-06-01 21:00:00,Reston,VA,Disk
1999-06-01 21:00:00,Sandusky,OH,Rectangle
1999-06-01 20:15:00,Spokane,WA,Light
1999-06-01 20:00:00,Roslindale,MA,Light
1999-06-01 20:00:00,Curaçao (Mexico),,Light
1999-06-01 19:00:00,Sylmar,CA,Rectangle
1999-06-01 19:00:00,Gonzales,CA,Changing
1999-06-01 19:00:00,Merced,CA,Circle
1999-06-01 19:00:00,Batavia,OH,Light
1999-06-01 19:00:00,Panaji (India),,Light
1999-06-01 17:00:00,Canada,NT,Light
1999-06-01 17:00:00,Maldon (UK/England),,Other
1999-06-01 16:00:00,Marlborough,MA,Sphere
1999-06-01 15:30:00,Woodstock,GA,Unknown
1999-06-01 15:14:00,East Stroudsburg,PA,Cigar
1999-06-01 15:00:00,Los Osos,CA,Cylinder
1999-06-01 14:00:00,Montreal (Canada),PQ,Other
1999-06-01 14:00:00,Georgetown,IL,Other
1999-06-01 13:00:00,Bahamas,,Cylinder
1999-06-01 12:00:00,Renton,WA,Disk
1999-06-01 12:00:00,Tucson,AZ,Other
1999-06-01 12:00:00,Ramskate (UK/England),,Circle
1999-06-01 11:30:00,Manchester (UK/England),,Triangle
1999-06-01 02:00:00,Lorain,OH,Light
1999-06-01 02:00:00,Venice,FL,Disk
1999-06-01 02:00:00,Sydney (Australia),,Circle
1999-06-01 02:00:00,Rowland Heights,CA,Light
1999-06-01 02:00:00,Rocky Hill,CT,Sphere
1999-06-01 01:00:00,Breckenridge,MN,Disk
1999-06-01 01:00:00,Guilford,CT,Unknown
1999-06-01 01:00:00,Gig Harbor,WA,Circle
1999-06-01 01:00:00,South Jordan,UT,Circle
1999-06-01 00:42:00,Washington,CA,Fireball
1999-06-01 00:05:00,Bellevue,WA,Circle
1999-06-01 00:00:00,Queenbeyan (Austria),,Other
1999-06-01 00:00:00,Fremont,MI,Light
1999-06-01 00:00:00,Dublin (Republic of Ireland),,Circle
1999-06-01 00:00:00,Andover,MA,Unknown
1999-05-31 21:00:00,Pekin,IL,Light
1999-05-31 19:15:00,Colorado Springs,CO,Cylinder
1999-05-30 22:35:00,Allen,OK,Changing
1999-05-30 22:15:00,Longview,WA,Formation
1999-05-30 20:20:00,Vestal,NY,Cylinder
1999-05-30 20:15:00,Paso Robles,CA,Cigar
1999-05-30 18:00:00,Lawndale,CA,Circle
1999-05-30 13:10:00,El Paso,TX,Sphere
1999-05-30 10:00:00,Hermiston,OR,Unknown
1999-05-29 21:00:00,Westport,WA,Sphere
1999-05-29 21:00:00,Cheraw,CO,Triangle
1999-05-29 21:00:00,Las Vegas,NV,Formation
1999-05-29 20:30:00,Olympic Mountains (from Hurricane Ridge; Port Angeles),WA,Disk
1999-05-28 02:00:00,Half Moon Bay,CA,Unknown
1999-05-27 22:54:00,Lansdowne,PA,Light
1999-05-27 22:40:00,Bothell,WA,Light
1999-05-27 22:31:00,"Interstate 10, somewhere by the border",CA,Fireball
1999-05-27 13:45:00,Troy,OH,Cigar
1999-05-27 03:00:00,Omaha,NE,
1999-05-26 22:05:00,Theodore Roosevelt National Park exit 32 on I-94 North Dakot,ND,Other
1999-05-26 22:00:00,Tustin,CA,Sphere
1999-05-26 18:00:00,Wacker City,AK,Unknown
1999-05-26 15:00:00,Arco,ID,Circle
1999-05-26 13:00:00,"Bellevue/Mercer Island (between, westbound on I-90)",WA,Cylinder
1999-05-26 07:00:00,"Petaling, Jaya (Malaysia)",,Fireball
1999-05-25 19:30:00,Poulsbo,WA,Cigar
1999-05-25 03:00:00,Albania,,Sphere
1999-05-25 02:45:00,Lorian,OH,Fireball
1999-05-24 22:15:00,Colville (15 miles NE of),WA,Circle
1999-05-24 21:55:00,Wilmington,NC,Formation
1999-05-24 19:30:00,Altona Meadows (Australia),,Light
1999-05-24 18:00:00,Anaheim,CA,Unknown
1999-05-24 11:00:00,Glendale,AZ,Disk
1999-05-24 04:30:00,"Seremban, Negeri Sembilan (Malaysia)",,Other
1999-05-24 00:00:00,,,
1999-05-23 23:40:00,Lyle,WA,Circle
1999-05-23 16:00:00,Spanaway,WA,Other
1999-05-23 02:10:00,Austin,TX,Light
1999-05-22 23:15:00,Greenwater (4 Miles east of),WA,
1999-05-22 21:30:00,Sherbrooke (Canada),PQ,Sphere
1999-05-22 21:15:00,Columbia,MO,Light
1999-05-22 21:05:00,Sacramento area,CA,Other
1999-05-22 12:09:00,Lansdowne,PA,Flash
1999-05-22 03:10:00,US Hwy 200 between MP 39 & 40,ID,Light
1999-05-22 02:40:00,Andrade,CA,Fireball
1999-05-22 02:38:00,Carmel Valley,CA,Rectangle
1999-05-21 20:30:00,Patterson,CA,Light
1999-05-21 16:00:00,Marion,OH,Sphere
1999-05-21 03:00:00,Seattle/Renton,WA,Light
1999-05-20 23:38:00,Flippin,AR,Triangle
1999-05-20 23:00:00,Panama City,FL,Triangle
1999-05-20 23:00:00,Panama City Beach,FL,Triangle
1999-05-20 22:50:00,Newcastle-upon-Tyne (UK/England),,Other
1999-05-20 21:15:00,UK/England,,Cigar
1999-05-20 20:00:00,Montrose,IL,Circle
1999-05-20 20:00:00,Madison (20 miles south of),WI,Cone
1999-05-20 18:00:00,Jonesboro,IN,Sphere
1999-05-20 17:45:00,Killeen/Fort Hood,TX,Sphere
1999-05-20 14:00:00,Cartwright,ND,Rectangle
1999-05-20 12:00:00,Riverville (Canada),MB,Disk
1999-05-20 07:35:00,Roanoke Rapids,NC,Cylinder
1999-05-20 04:45:00,Fort Hood,TX,Unknown
1999-05-19 22:00:00,Buckley,WA,Other
1999-05-19 22:00:00,Union City,TN,Other
1999-05-19 17:00:00,San Diego,CA,Triangle
1999-05-19 15:30:00,Anaheim,CA,Oval
1999-05-19 02:00:00,Bakersfield,CA,Circle
1999-05-19 01:00:00,Deerfield,IN,Unknown
1999-05-19 01:00:00,"Des Moines (east of, 152 mm on I-80)",IA,Light
1999-05-19 00:00:00,"Hartley Valley (Blue Mountains) (NSW, Australia)",,Other
1999-05-18 22:50:00,Nashville,TN,Chevron
1999-05-18 22:45:00,Salt Lake City (south of),UT,Triangle
1999-05-18 22:00:00,Douglas,GA,Egg
1999-05-18 22:00:00,Keithville,LA,Light
1999-05-18 21:48:00,Ventura,CA,Oval
1999-05-18 21:30:00,Fairview,TN,Light
1999-05-18 14:00:00,Tombstone,AZ,Egg
1999-05-18 14:00:00,Tombstone,AZ,Egg
1999-05-18 07:36:00,Renton,WA,Disk
1999-05-18 01:15:00,Atlantic Ocean (between San Juan and U.S. Virgin Isl.),,Light
1999-05-18 00:00:00,San Antonio,TX,Fireball
1999-05-17 20:10:00,Royal Oak,MI,Triangle
1999-05-17 00:17:00,Calgary (Canada),AB,Other
1999-05-16 22:30:00,Manchester,NH,Triangle
1999-05-16 21:27:00,San Antonio,TX,Light
1999-05-16 20:30:00,North Orlando,FL,Light
1999-05-16 19:00:00,Silver Lake (on the Fox River),WI,Light
1999-05-16 12:45:00,Dayton,OH,Unknown
1999-05-16 00:30:00,Central Islip,NY,Oval
1999-05-15 23:15:00,Massillon,OH,Light
1999-05-15 22:30:00,Wolfeboro,NH,Light
1999-05-15 22:30:00,Ft. St John (Canada),BC,Chevron
1999-05-15 22:00:00,Buenos Aires (Argentina),,Other
1999-05-15 22:00:00,Derry,NH,Disk
1999-05-15 21:03:00,Essex (Canada),ON,Circle
1999-05-15 18:27:00,Atlanta,GA,Disk
1999-05-15 17:30:00,Western Grove,AR,Fireball
1999-05-15 12:00:00,Ashtabula,OH,Cigar
1999-05-15 10:00:00,York,PA,Cylinder
1999-05-15 05:45:00,Airway Heights (rural; N of Fairchild AFB),WA,Disk
1999-05-15 02:45:00,Palm Desert,CA,Changing
1999-05-15 01:15:00,Sturgis,MI,Unknown
1999-05-15 01:00:00,Fair Grove,MO,Disk
1999-05-14 22:00:00,Macomb,IL,Formation
1999-05-14 21:00:00,Hiram (outside of Atlanta),GA,Other
1999-05-14 09:18:00,"America West flt 2620 (Phoenix-Oakland, NV-CA)",CA,Other
1999-05-14 03:00:00,Woburn,MA,Circle
1999-05-14 00:15:00,Hot Springs,AR,Other
1999-05-14 00:00:00,Dixon,IL,Triangle
1999-05-13 22:00:00,Marion,OH,Circle
1999-05-13 21:00:00,Selah,WA,Light
1999-05-13 21:00:00,Punta Gorda,FL,Light
1999-05-13 21:00:00,Memphis (Century Arbor apartments),TN,Other
1999-05-13 19:30:00,Tomahawk,WI,
1999-05-13 19:10:00,Neenah,WI,Circle
1999-05-13 19:00:00,Bellevue,NE,Circle
1999-05-13 16:30:00,Memphis,TN,Sphere
1999-05-13 01:15:00,Terre Haute,IN,Triangle
1999-05-12 22:00:00,Douglason,NY,Light
1999-05-12 21:20:00,Salem,OR,Cylinder
1999-05-12 20:55:00,Potsdam,NY,Sphere
1999-05-12 00:00:00,Bloomington,IN,Light
1999-05-11 23:40:00,Tarrant (Robinwood),AL,Triangle
1999-05-11 23:15:00,Monroe,LA,Light
1999-05-11 21:00:00,Canterbury (south of) (New Zealand),,Unknown
1999-05-11 20:10:00,Wichita,KS,Light
1999-05-11 09:30:00,Corcoran,CA,Other
1999-05-11 09:00:00,Cold Lake (Canada),AB,Triangle
1999-05-11 04:35:00,Marietta,GA,Circle
1999-05-10 23:30:00,Edinburgh (UK/Scotland),,Formation
1999-05-10 22:30:00,"Grantsville, W.V.",WV,Teardrop
1999-05-10 22:15:00,Forest Hills,NY,Triangle
1999-05-10 21:00:00,Spencer,NY,Light
1999-05-10 12:15:00,Memphis,TN,Disk
1999-05-10 11:30:00,Little Rock,AR,Triangle
1999-05-10 07:30:00,Howell Township (Rte. 33),NJ,Triangle
1999-05-10 03:15:00,Tulsa,OK,
1999-05-10 03:00:00,Oak Ridge,NC,Triangle
1999-05-09 23:00:00,East Liverpool,OH,Disk
1999-05-09 22:00:00,Monte Rio,CA,Light
1999-05-08 23:40:00,Tarrant (Robinwood),AL,Triangle
1999-05-08 23:30:00,Everett,WA,Light
1999-05-08 10:12:00,Santa Ana,CA,Changing
1999-05-08 00:00:00,Nikiski,AK,Other
1999-05-07 22:30:00,Roy,UT,Changing
1999-05-07 21:30:00,Toronto (Canada),ON,Egg
1999-05-07 21:00:00,"Ozamiz City, philis (Philippines)",,Triangle
1999-05-07 10:00:00,Phoenix,AZ,Sphere
1999-05-07 00:30:00,Cherry Grove (Fire Island),NY,Changing
1999-05-06 23:50:00,Little Rock,AR,Triangle
1999-05-06 23:00:00,Vincennes,IN,Circle
1999-05-06 20:00:00,Delhi,CO,Changing
1999-05-06 17:33:00,Memphis,TN,Other
1999-05-06 16:34:00,East Derry,NH,Light
1999-05-06 13:30:00,Anchorage,AK,Disk
1999-05-06 04:30:00,Cranston,RI,Egg
1999-05-05 23:00:00,Phoenix,AZ,Light
1999-05-05 22:30:00,San Jose,CA,Light
1999-05-05 22:00:00,Kaneohe,HI,Sphere
1999-05-05 21:45:00,Walstonburg,NC,Other
1999-05-05 21:30:00,Littleton,CO,Chevron
1999-05-05 18:00:00,Blytheville (S of; southbound I-55),AR,Light
1999-05-05 03:00:00,Boston,MA,Light
1999-05-05 02:00:00,Orlando,FL,Other
1999-05-04 19:52:00,Margate,FL,Fireball
1999-05-04 17:45:00,Richmond,VA,Disk
1999-05-03 21:40:00,Santa Rosa,CA,Triangle
1999-05-03 18:00:00,Oklahoma City,OK,Flash
1999-05-03 17:00:00,Oklahoma City,OK,
1999-05-02 23:00:00,Lebanon,MO,Cylinder
1999-05-02 23:00:00,Cape Cod,MA,Light
1999-05-02 22:00:00,Kingsland,GA,Triangle
1999-05-02 20:20:00,McEwen,TN,Light
1999-05-02 15:30:00,Lake Elsinore,CA,Other
1999-05-02 13:30:00,"Chicago (about 50 miles south of, I-55 south)",IL,Other
1999-05-01 23:50:00,Hollywood (at the I-95 overpass @ Hollywood Blvd.),FL,Teardrop
1999-05-01 23:10:00,Cleveland,OH,Diamond
1999-05-01 22:00:00,Greenville,IL,Fireball
1999-05-01 22:00:00,Sherwood (north of),MI,Light
1999-05-01 22:00:00,Cape Canaveral,FL,Circle
1999-05-01 22:00:00,Slinger,WI,Light
1999-05-01 22:00:00,Houston,TX,Light
1999-05-01 21:10:00,Van Buren,AR,Fireball
1999-05-01 21:00:00,Northport,NY,
1999-05-01 21:00:00,Portales,NM,Formation
1999-05-01 17:00:00,Lewisburg,PA,Triangle
1999-05-01 14:00:00,Terre Haute,IN,Sphere
1999-05-01 11:30:00,Moultrie/Doerlin (between),GA,Disk
1999-05-01 10:55:00,Seattle,WA,Oval
1999-05-01 10:10:00,Louisville,KY,Circle
1999-05-01 03:00:00,San Bernardino,CA,Triangle
1999-05-01 03:00:00,Snohomish,WA,Other
1999-04-30 14:45:00,Findley Lake,NY,Circle
1999-04-30 09:30:00,Cairo,WV,Disk
1999-04-30 01:30:00,Novato,CA,Fireball
1999-04-30 00:00:00,"Interstate between C. Girardeau, MO & Cairo, IL",MO,Other
1999-04-29 23:45:00,Chicago (southwest suburbia),IL,Light
1999-04-28 20:30:00,Santa Cruz,CA,Fireball
1999-04-28 20:29:00,Santa Cruz,CA,Changing
1999-04-28 18:10:00,"Melbourne (VIC, Australia)",,Circle
1999-04-27 21:00:00,Casa Grande,AZ,Other
1999-04-27 20:45:00,Flagstaff,AZ,Triangle
1999-04-27 04:30:00,Loveland,CO,Circle
1999-04-27 00:01:00,Audubon,NJ,Sphere
1999-04-26 22:15:00,Model,CO,Light
1999-04-26 00:30:00,Oshawa (Canada),ON,Unknown
1999-04-25 23:30:00,Paia,HI,Cylinder
1999-04-25 20:30:00,Ann Arbor,MI,Formation
1999-04-25 19:00:00,Bowling Green,KY,Chevron
1999-04-25 13:00:00,Summersville,WV,Disk
1999-04-25 04:04:00,Walker,MI,Light
1999-04-25 02:30:00,Yuma (approx. 100 miles E of),AZ,Light
1999-04-24 23:00:00,Trout River,MI,Light
1999-04-24 21:30:00,Olympia,WA,Other
1999-04-24 21:00:00,Las Vegas,NV,Light
1999-04-24 21:00:00,Las Vegas,NV,Chevron
1999-04-24 14:04:00,Indianola,WA,Unknown
1999-04-24 14:00:00,Fitchburg,MA,Disk
1999-04-24 11:30:00,Suncrest,WA,Teardrop
1999-04-24 02:00:00,Marion,NC,Teardrop
1999-04-24 01:15:00,Columbus,OH,Circle
1999-04-24 00:30:00,St. Peter,MN,Triangle
1999-04-23 23:25:00,Seattle (North),WA,Light
1999-04-23 02:33:00,Wanamingo,MN,Triangle
1999-04-23 02:30:00,Fargo,ND,Triangle
1999-04-22 23:40:00,Albuquerque,NM,Triangle
1999-04-22 22:50:00,Albuquerque,NM,Fireball
1999-04-22 21:43:00,Ambridge,PA,Rectangle
1999-04-22 20:00:00,Piedmont,MO,Circle
1999-04-22 09:00:00,"Battle Creek (Three Rivers event, near event 1)",MI,Unknown
1999-04-22 05:30:00,Fort Lauderdale,FL,Light
1999-04-22 04:00:00,Berkley,MA,Fireball
1999-04-21 22:30:00,Addy,WA,Fireball
1999-04-21 21:45:00,Margaret River (Western Australia),,Fireball
1999-04-21 21:30:00,Richland,WA,
1999-04-21 21:20:00,Valley,WA,Fireball
1999-04-21 21:05:00,Kennewick,WA,Circle
1999-04-21 21:00:00,West Palm Beach,FL,Light
1999-04-21 09:15:00,Vantage (Between Kittas and Vantage),WA,Other
1999-04-20 21:45:00,Plattsburgh,NY,Light
1999-04-20 21:30:00,Santa Monica,CA,Triangle
1999-04-20 20:00:00,Rockingham (by Racetrack),NC,Triangle
1999-04-20 05:55:00,Denver,CO,Fireball
1999-04-20 04:20:00,Santa Cruz,CA,Fireball
1999-04-20 03:00:00,Milton (Canada),ON,Other
1999-04-19 22:10:00,Clarington,PA,Other
1999-04-19 21:05:00,Plant City,FL,Oval
1999-04-19 20:10:00,Rialto,CA,Disk
1999-04-19 03:45:00,Houston,TX,Unknown
1999-04-19 02:00:00,Milford,CT,Circle
1999-04-18 23:00:00,Ventura,CA,Light
1999-04-18 21:00:00,Apache Junction,AZ,Light
1999-04-18 20:15:00,Lakewood,CA,Chevron
1999-04-18 19:00:00,New Mexico (southern),NM,Other
1999-04-18 02:00:00,Wolf Creek,UT,Changing
1999-04-17 22:30:00,"Parkersburg (just outside of, on route 50 east)",WV,Triangle
1999-04-17 21:00:00,Los Angeles,CA,Triangle
1999-04-17 20:00:00,Cessnock (Australia),,Oval
1999-04-17 14:03:00,Vashon Island (near Seattle),WA,Triangle
1999-04-17 13:20:00,Decatur,IL,Circle
1999-04-16 23:05:00,"Barrow-in-Furness, Cumbria (UK/England)",,Other
1999-04-16 23:00:00,Iowa City,IA,Circle
1999-04-16 22:10:00,"Butte (Approx 40 miles S. of, on NB Interstate 15)",MT,Light
1999-04-16 21:00:00,Dallas/Ft. Worth (Euless),TX,Disk
1999-04-16 20:50:00,"Ward (northeast of, on Hwy. 67/167MM 25)",AR,Sphere
1999-04-16 20:30:00,Bettendorf/Davenport,IA,Other
1999-04-15 23:45:00,Gaithersburg,MD,Oval
1999-04-15 22:00:00,Stone Mountain,GA,Light
1999-04-15 20:45:00,Kampala (Uganda),,Diamond
1999-04-15 20:00:00,Sunnyvale,CA,Light
1999-04-15 19:00:00,Fyffe,AL,Rectangle
1999-04-15 17:55:00,Clay City,KY,Disk
1999-04-15 13:00:00,St. Charles,MO,Other
1999-04-15 10:30:00,Modesto,CA,Disk
1999-04-15 07:00:00,Charlottesville,VA,Other
1999-04-15 04:30:00,Wendover (76 miles north.& 50 miles south S.L.C.),UT,Oval
1999-04-15 02:30:00,"Mexico City, D.F. (Mexico)",,Sphere
1999-04-15 00:50:00,Manchester (UK/England),,Light
1999-04-14 23:45:00,Marathon Key,FL,Triangle
1999-04-14 22:30:00,"Washington, D.C.",DC,Fireball
1999-04-14 22:20:00,Pomona/LaVerne,CA,Sphere
1999-04-14 22:00:00,"Maharepa, Moorea (French Polynesia)",,Formation
1999-04-14 20:30:00,Oakton,VA,Fireball
1999-04-14 20:25:00,Milford/Milton (between; heading parallel to Rout..),DE,Circle
1999-04-14 20:15:00,New York City (Brooklyn),NY,Light
1999-04-14 00:45:00,Houston,TX,Chevron
1999-04-14 00:10:00,Oak Ridge,TN,Oval
1999-04-14 00:00:00,Oglesby,IL,Light
1999-04-13 22:30:00,Youngstown,OH,Oval
1999-04-13 21:20:00,Gardena,CA,Disk
1999-04-13 20:50:00,Poca (3.5 miles north of),WV,Sphere
1999-04-13 01:00:00,Beaverton (Canada),ON,Triangle
1999-04-12 21:30:00,Tacoma,WA,Light
1999-04-12 08:30:00,Ramona,CA,Light
1999-04-11 23:49:00,Winter Park (suburb of Orlando),FL,Chevron
1999-04-11 04:00:00,Grove City,OH,Unknown
1999-04-11 03:50:00,Klaksvik (Finland),,Light
1999-04-11 03:15:00,Huntington Beach,CA,Other
1999-04-11 02:30:00,"Launceston (TAS, Australia)",,Cross
1999-04-10 22:00:00,Burke,VA,Unknown
1999-04-10 21:50:00,Saratoga Lake,NY,Oval
1999-04-10 21:47:00,Pleasantville (outskirts of),IA,Light
1999-04-10 20:00:00,Grand Rapids,MI,Triangle
1999-04-10 19:30:00,Charlotte,NC,Other
1999-04-10 02:58:00,"VLA Radio Telescope (near, Hwy. 60)",NM,Light
1999-04-09 23:45:00,Marmora,NJ,Unknown
1999-04-09 23:44:00,Edmond,OK,Fireball
1999-04-09 09:45:00,Murfeesboro,TN,Changing
1999-04-08 00:00:00,Cardiff-by-the-Sea,CA,Fireball
1999-04-08 22:30:00,Granite City,IL,Light
1999-04-08 20:45:00,Manhasset (Long Island),NY,Triangle
1999-04-08 14:30:00,Ridgecrest,CA,Changing
1999-04-08 03:30:00,Leicester (UK/England),,Formation
1999-04-08 01:45:00,Glendale,WI,Triangle
1999-04-07 23:00:00,"Mumbai, MAH (India)",MB,Sphere
1999-04-07 22:58:00,E. Falmouth,MA,Triangle
1999-04-07 20:00:00,"Utrecht/Amsterdam (between; Utrecht, Noord) (Netherlands)",,Unknown
1999-04-07 13:30:00,Fargo,ND,Other
1999-04-07 08:40:00,Waikoloa,HI,Changing
1999-04-07 08:37:00,Kamuela (Waimea),HI,Changing
1999-04-07 08:00:00,Medellin (Colombia),,Disk
1999-04-07 03:20:00,Las Cruces,NM,Oval
1999-04-06 22:50:00,Columbia Falls,MT,Triangle
1999-04-06 22:00:00,Lakewood,WA,Other
1999-04-06 20:40:00,Fayetteville,AR,Light
1999-04-06 10:38:00,Austin,TX,Fireball
1999-04-06 01:15:00,Aberdeen (UK/Scotland),,Fireball
1999-04-05 23:15:00,Liberty,MO,Triangle
1999-04-05 23:10:00,"Buckfastleigh, Devon (UK/England)",,Circle
1999-04-05 22:45:00,Lettsworth,LA,Light
1999-04-05 21:40:00,Valhermoso Springs,AL,Other
1999-04-05 21:40:00,Baltimore,MD,Fireball
1999-04-05 21:10:00,Mineola,TX,Circle
1999-04-05 16:00:00,Chatham (Canada),ON,Unknown
1999-04-05 15:00:00,Huntsville,AL,Cigar
1999-04-05 14:10:00,Montreal (Canada),PQ,Circle
1999-04-05 08:20:00,Pullman,WA,Light
1999-04-04 23:00:00,Eastbourne (UK/England),,Teardrop
1999-04-04 23:00:00,Fort Worth,TX,Circle
1999-04-04 22:20:00,La Mirada,CA,Fireball
1999-04-04 22:00:00,Liberty,MO,Disk
1999-04-04 21:30:00,Bainbridge Island,WA,Unknown
1999-04-04 19:15:00,Aandurah (Western Australia),,Circle
1999-04-03 23:16:00,Converse,TX,Light
1999-04-03 20:04:00,Thornton,CO,Light
1999-04-03 16:30:00,Coral Gables,FL,Unknown
1999-04-02 22:30:00,St. Louis Park,MN,Egg
1999-04-02 22:30:00,Natchez,MS,Triangle
1999-04-02 22:03:00,Tijeras (south of),NM,Sphere
1999-04-02 21:00:00,Port Elizabeth (South Africa),,Other
1999-04-01 23:00:00,New York City (Staten Island),NY,Other
1999-04-01 22:45:00,San Diego (Southbay),CA,Circle
1999-04-01 21:30:00,"Goring, Oxon (UK/England)",,Formation
1999-04-01 20:00:00,Orlando,FL,Sphere
1999-04-01 20:00:00,Warrensburg,NY,Rectangle
1999-04-01 15:30:00,Fenton,MO,Flash
1999-04-01 00:00:00,"Encinitas: along I-5, from encinitas to oceanside over ocean",CA,Circle
1999-03-31 23:45:00,Seattle,WA,Triangle
1999-03-31 21:30:00,Issaquah,WA,Fireball
1999-03-31 21:00:00,Post (3 mi. west of),TX,Unknown
1999-03-31 19:30:00,Montoursville,PA,Chevron
1999-03-31 18:00:00,Compton,CA,Egg
1999-03-31 00:39:00,"Carson (the city of, near L.A. Airport)",CA,Disk
1999-03-30 21:08:00,Covington/Kent,WA,Fireball
1999-03-30 21:00:00,Southington,CT,Disk
1999-03-30 20:23:00,Pittsburgh,PA,Cone
1999-03-30 19:30:00,Pittsburgh,PA,Light
1999-03-30 14:30:00,Atlanta,GA,Sphere
1999-03-29 22:20:00,Pomona,CA,Light
1999-03-29 22:00:00,Norfolk,VA,Unknown
1999-03-29 20:00:00,Pacific Grove,CA,Triangle
1999-03-29 04:00:00,La Verne,CA,Sphere
1999-03-29 02:00:00,Jenkins,KY,Chevron
1999-03-28 23:32:00,Henderson,CO,Fireball
1999-03-28 21:30:00,Harvey's Lake,PA,Light
1999-03-28 19:30:00,Enola,PA,Unknown
1999-03-28 18:00:00,Kent,WA,Sphere
1999-03-27 22:00:00,Marstons Mills,MA,Egg
1999-03-27 17:30:00,Follansbee,WV,Disk
1999-03-27 02:30:00,Wheeling,WV,Fireball
1999-03-26 23:30:00,Bowie,MD,Light
1999-03-26 22:53:00,Colorado Springs (NORAD),CO,
1999-03-26 22:37:00,Erie,PA,Fireball
1999-03-25 20:50:00,"Interstate 40, East Bound",NC,Oval
