# UFO sightings reported to the National UFO Reporting Center 
# http://www.nuforc.org/webreports
# date range: 2016-01-01 to 2016-12-31
# NOTE: Data is largely unsanitized!
#
dtime,city,state,ufoshape
2016-09-27 20:50:00,Missoula,MT,Fireball
2016-09-27 20:30:00,New Britian,CT,Circle
2016-09-27 20:15:00,West pittston,PA,Circle
2016-09-27 19:50:00,Beaverton,OR,Disk
2016-09-27 18:30:00,Somerville (toward; on Route 287),NJ,Formation
2016-09-27 17:15:00,Centennial,CO,Circle
2016-09-27 15:10:00,Amarillo,TX,Teardrop
2016-09-27 13:10:00,Monterey,CA,Disk
2016-09-27 10:30:00,Bernville,PA,Triangle
2016-09-27 06:50:00,Navarre,OH,Light
2016-09-27 05:30:00,Newport,AR,Light
2016-09-27 04:45:00,Moss Point,MS,Light
2016-09-27 03:00:00,Palm Beach Gardens,FL,Light
2016-09-27 01:45:00,Lathrop,MO,Unknown
2016-09-27 01:42:00,Roseville,CA,Changing
2016-09-27 01:30:00,North Pole,AK,Unknown
2016-09-27 01:00:00,Cowiche,WA,Fireball
2016-09-26 00:00:00,Palm Beach Garden (near),FL,Light
2016-09-26 23:59:00,Orange Park,FL,Triangle
2016-09-26 23:40:00,Buffalo,NY,
2016-09-26 23:26:00,Providence,RI,Unknown
2016-09-26 21:50:00,Dallas,TX,Light
2016-09-26 21:20:00,Savannah,GA,Fireball
2016-09-26 20:00:00,Napoleonville,LA,Triangle
2016-09-26 19:35:00,Goleta,CA,Other
2016-09-26 17:40:00,Walkertown,NC,Rectangle
2016-09-26 16:00:00,Apple Valley,UT,Changing
2016-09-26 15:30:00,Oakdale,CA,Other
2016-09-26 14:00:00,Rothschild,WI,Triangle
2016-09-26 12:30:00,Antioch,CA,Teardrop
2016-09-26 11:35:00,Sacramento,CA,Oval
2016-09-26 07:30:00,Hollywood,FL,Circle
2016-09-26 05:20:00,Coachella,CA,Circle
2016-09-26 05:00:00,Long Beach,CA,Light
2016-09-26 04:08:00,Aurora,CO,Cigar
2016-09-26 03:00:00,Port Orchard,WA,Triangle
2016-09-25 00:00:00,Bellingham,WA,Circle
2016-09-25 23:46:00,El Mirage,AZ,Circle
2016-09-25 23:00:00,Naugatuck,CT,Light
2016-09-25 22:15:00,San Jose,CA,Rectangle
2016-09-25 21:30:00,Sacramento,CA,Light
2016-09-25 21:30:00,Reston,VA,Circle
2016-09-25 20:30:00,Wetumpka,AL,Light
2016-09-25 20:19:00,Northglenn,CO,Triangle
2016-09-25 20:15:00,Eugene,OR,Triangle
2016-09-25 20:00:00,Bellingham,WA,Circle
2016-09-25 19:47:00,Roseville,CA,Formation
2016-09-25 19:45:00,Rocklin,CA,Unknown
2016-09-25 19:30:00,Rocklin,CA,
2016-09-25 17:15:00,Cranford,NJ,Sphere
2016-09-25 15:49:00,Wilmington,DE,Circle
2016-09-25 14:00:00,East Brunswick,NJ,Oval
2016-09-25 12:30:00,Pittsburgh,PA,Chevron
2016-09-25 12:00:00,Brandywine,MD,Triangle
2016-09-25 01:00:00,Kansas City,MO,Unknown
2016-09-25 00:09:00,Dayton,TX,Triangle
2016-09-24 23:50:00,Montville,OH,Flash
2016-09-24 23:30:00,Stering Heights,MI,Formation
2016-09-24 23:20:00,White Plains,NY,Circle
2016-09-24 23:00:00,Fenton,MI,Triangle
2016-09-24 22:45:00,Cincinnati,OH,Oval
2016-09-24 22:15:00,Long Beach,CA,Formation
2016-09-24 22:00:00,Akron,OH,Formation
2016-09-24 22:00:00,Rutland,MA,Circle
2016-09-24 21:30:00,Niagara Falls,NY,Fireball
2016-09-24 21:30:00,Hamilton,NJ,Formation
2016-09-24 21:28:00,Denver,CO,Triangle
2016-09-24 21:17:00,Cumberland Center,ME,Other
2016-09-24 21:00:00,Lancaster,PA,Circle
2016-09-24 21:00:00,Macungie,PA,Light
2016-09-24 20:45:00,Tigard,OR,Light
2016-09-24 20:45:00,New Holland,OH,Unknown
2016-09-24 20:45:00,Garden City,SC,Other
2016-09-24 20:15:00,Buffalo,NY,Light
2016-09-24 20:05:00,Fairmont,WV,Circle
2016-09-24 19:39:00,Redding,CA,Rectangle
2016-09-24 19:30:00,Philadelphia,PA,Light
2016-09-24 19:30:00,Oakland,CA,Triangle
2016-09-24 18:15:00,South Burlington,VT,Oval
2016-09-24 17:55:00,Toronto (Canada),ON,Oval
2016-09-24 08:00:00,Fountain Valley,CA,Triangle
2016-09-24 07:30:00,Silverlake,CA,Cigar
2016-09-24 07:30:00,Lacey,WA,Unknown
2016-09-24 04:00:00,Alice,TX,Light
2016-09-24 03:13:00,Downy,CA,Egg
2016-09-24 03:00:00,Syracuse to Phoenix,NY,Light
2016-09-24 01:00:00,Melbourne Beach,FL,Other
2016-09-24 00:00:00,Cleveland,OH,Fireball
2016-09-23 22:00:00,Sarasota,FL,Changing
2016-09-23 22:00:00,Lilburn,GA,Fireball
2016-09-23 22:00:00,Indianapolis,IN,Light
2016-09-23 21:40:00,Springfield,VA,Circle
2016-09-23 20:45:00,Bradenton,FL,Triangle
2016-09-23 20:32:00,Virginia Beach,VA,Cigar
2016-09-23 20:19:00,Lansing,MI,Light
2016-09-23 19:30:00,Longmont,CO,Light
2016-09-23 19:10:00,Ocoee,,Unknown
2016-09-23 17:30:00,Las Vegas,NV,Oval
2016-09-22 22:00:00,Santa Monica,CA,Formation
2016-09-22 21:30:00,Austell,GA,Light
2016-09-22 21:30:00,Glenside,PA,Triangle
2016-09-22 21:10:00,Morristown,TN,Other
2016-09-22 20:45:00,Portland,OR,Sphere
2016-09-22 20:30:00,Temecula,CA,Triangle
2016-09-22 19:40:00,Boston,MA,Light
2016-09-22 19:00:00,Woonsocket,RI,Circle
2016-09-22 12:15:00,Cincinnati,OH,Fireball
2016-09-22 08:45:00,Niagara Falls (Canada),ON,Formation
2016-09-22 05:50:00,Athens,GA,Light
2016-09-22 04:47:00,Livingston,NJ,Unknown
2016-09-22 04:15:00,Petersburg,VA,Unknown
2016-09-22 02:02:00,Columbia,SC,Unknown
2016-09-21 23:37:00,Oak Ridge,TN,Circle
2016-09-21 22:14:00,Mebane,NC,Unknown
2016-09-21 22:00:00,Quincy,MA,Oval
2016-09-21 21:50:00,Wilmington,MA,Circle
2016-09-21 21:45:00,Lowell,MA,Fireball
2016-09-21 21:42:00,Nashua,NH,Fireball
2016-09-21 21:30:00,North Brookfield,MA,Oval
2016-09-21 20:30:00,Ellesmere (UK/England),,Light
2016-09-21 20:30:00,Cicero,NY,Light
2016-09-21 20:15:00,Cicero,NY,Cross
2016-09-21 20:07:00,Cicero,NY,Formation
2016-09-21 20:05:00,North Bend,WA,Flash
2016-09-21 19:50:00,Austin,TX,
2016-09-21 19:40:00,Nashville,TN,Diamond
2016-09-21 18:00:00,Beaverton,OR,Circle
2016-09-21 17:00:00,Pellville,KY,Diamond
2016-09-21 08:20:00,Buford,GA,Light
2016-09-21 05:16:00,Newport Beach,CA,Fireball
2016-09-21 05:16:00,Newport Beach,CA,Fireball
2016-09-21 04:23:00,Shelbyville,IN,Triangle
2016-09-21 02:35:00,Tea,SD,Fireball
2016-09-20 22:13:00,Springtown,TX,Oval
2016-09-20 22:00:00,Oak Lawn,IL,Light
2016-09-20 21:04:00,Louisville,KY,Sphere
2016-09-20 21:00:00,Claremont,CA,Unknown
2016-09-20 21:00:00,Elmore County (House Mountain Road),ID,Light
2016-09-20 21:00:00,Salt Lake City,UT,Triangle
2016-09-20 21:00:00,New York City (Brooklyn),NY,Light
2016-09-20 20:45:00,Salt Lake City,UT,Formation
2016-09-20 20:35:00,Freeland,PA,Light
2016-09-20 20:15:00,Harrisburg,PA,Other
2016-09-20 20:00:00,Assumption,MI,Light
2016-09-20 20:00:00,Amherst/Tonawanda,NY,Sphere
2016-09-20 19:45:00,Charleroi,PA,Cylinder
2016-09-20 19:09:00,Burnaby (Canada),BC,Circle
2016-09-20 18:00:00,St. Augustine,FL,Chevron
2016-09-20 16:34:00,Oakville (Canada),ON,Sphere
2016-09-20 13:00:00,Conway,AR,Sphere
2016-09-20 10:50:00,Laurel,MD,Chevron
2016-09-20 10:00:00,Thomson,GA,Disk
2016-09-20 06:10:00,Columbus,OH,Chevron
2016-09-20 05:15:00,Bradenton,FL,Other
2016-09-20 05:00:00,Phoenix to Syracuse,NY,Light
2016-09-20 04:00:00,Brookfield,IL,Disk
2016-09-20 01:00:00,Gila,NM,Oval
2016-09-20 01:00:00,Stonington,CT,Circle
2016-09-19 22:00:00,Baraboo,WI,Flash
2016-09-19 22:00:00,Saucier,MS,Light
2016-09-19 22:00:00,Oswego,IL,Light
2016-09-19 22:00:00,Aumsville,OR,Cross
2016-09-19 21:30:00,Loveland,CO,Chevron
2016-09-19 21:15:00,Charlotte,NC,Unknown
2016-09-19 21:00:00,Crandon,WI,Other
2016-09-19 20:47:00,Jasper (looking west),GA,Circle
2016-09-19 20:05:00,Pittsfield,MA,Fireball
2016-09-19 20:00:00,Madurai (India),IN,Fireball
2016-09-19 18:22:00,Cloverdale,NM,Disk
2016-09-19 17:50:00,Powell,TN,Triangle
2016-09-19 08:30:00,Perris,CA,Disk
2016-09-19 03:32:00,San Diego,CA,Triangle
2016-09-18 23:20:00,Worcester (UK/England),,Light
2016-09-18 23:00:00,Las Vegas,NV,Oval
2016-09-18 22:00:00,Tesuque,NM,Light
2016-09-18 22:00:00,Kathmandu (Nepal),,Flash
2016-09-18 22:00:00,Danforth,IL,Unknown
2016-09-18 21:00:00,Charleston,MO,
2016-09-18 21:00:00,Ingersoll (Canada),ON,Formation
2016-09-18 21:00:00,Grand Rapids,MI,Light
2016-09-18 21:00:00,Cherry Creek,,Triangle
2016-09-18 20:52:00,Fort Wayne,IN,Other
2016-09-18 20:48:00,Morongo valley,CA,Unknown
2016-09-18 20:45:00,Oroville,CA,Light
2016-09-18 20:10:00,Manitou Springs,CO,Oval
2016-09-18 19:21:00,Yukon,OK,Light
2016-09-18 19:00:00,Aurora,CO,Other
2016-09-18 15:30:00,Bridgewater,NJ,Rectangle
2016-09-18 14:34:00,Fairbanks,AK,Circle
2016-09-18 10:00:00,Bensalem,PA,Circle
2016-09-18 08:00:00,Tulsa,OK,Triangle
2016-09-18 05:30:00,Hopedale,MA,Circle
2016-09-17 23:30:00,Stamford,CT,Oval
2016-09-17 23:15:00,Miami,FL,Fireball
2016-09-17 22:36:00,Colton,NY,Fireball
2016-09-17 21:00:00,Danville,IN,Triangle
2016-09-17 20:33:00,Summerlin/Las Vegas,NV,Changing
2016-09-17 20:00:00,Preston,MD,Light
2016-09-17 19:36:00,Los Alamos,NM,Circle
2016-09-17 19:35:00,Albuquerque,NM,Light
2016-09-17 19:30:00,Durango,CO,Sphere
2016-09-17 19:00:00,Lahaina,HI,Light
2016-09-17 19:00:00,Ridgway,CO,Triangle
2016-09-17 10:00:00,Layton,UT,Triangle
2016-09-17 09:45:00,Oklahoma City,OK,Changing
2016-09-17 08:45:00,Orem,UT,Chevron
2016-09-17 00:00:00,Athens,AL,Oval
2016-09-16 23:33:00,Pittsburg/Antioch,CA,Light
2016-09-16 22:30:00,Aurora,IN,Light
2016-09-16 21:45:00,Bowmanville (Canada),ON,Circle
2016-09-16 21:40:00,Cumberland,MD,Light
2016-09-16 21:25:00,Lewis center,OH,Sphere
2016-09-16 21:06:00,Long Beach,CA,Other
2016-09-16 21:00:00,Grayling,MI,
2016-09-16 21:00:00,Richlands,NC,Changing
2016-09-16 21:00:00,Sylmar,CA,Triangle
2016-09-16 21:00:00,Frisco,TX,Flash
2016-09-16 20:45:00,Waterville,ME,Light
2016-09-16 20:40:00,Medford,MA,Light
2016-09-16 20:30:00,Ritzville,WA,
2016-09-16 20:30:00,Huntington Beach,CA,Chevron
2016-09-16 20:00:00,Baldwinsville,NY,Light
2016-09-16 20:00:00,Bangor,ME,Triangle
2016-09-16 19:50:00,Citrus Heights,CA,Oval
2016-09-16 18:40:00,Minot,ME,Other
2016-09-16 14:45:00,Redding,CA,Cigar
2016-09-16 12:43:00,Charleston,SC,Triangle
2016-09-16 10:15:00,Marina Del Rey,CA,Light
2016-09-16 04:30:00,Belmont,NC,Other
2016-09-16 02:30:00,Nevada,MO,
2016-09-16 00:00:00,Grapevine,CA,Triangle
2016-09-15 23:20:00,Benson,AZ,Rectangle
2016-09-15 22:53:00,Stoughton,MA,Circle
2016-09-15 22:15:00,Missoula,MT,Light
2016-09-15 22:05:00,Canby,OR,Light
2016-09-15 22:00:00,Mountain Home,ID,Light
2016-09-15 21:55:00,Hyannis,MA,Sphere
2016-09-15 21:45:00,Bigfork,MT,Fireball
2016-09-15 21:30:00,Bear,DE,Sphere
2016-09-15 21:30:00,Wyoming,MI,
2016-09-15 21:20:00,Sundre (Canada),AB,Light
2016-09-15 21:15:00,Whitefish,MT,Light
2016-09-15 21:00:00,Lakehills,TX,Sphere
2016-09-15 21:00:00,Seagrove,FL,Fireball
2016-09-15 20:47:00,Warren,MI,Light
2016-09-15 20:30:00,Menifee,CA,Fireball
2016-09-15 20:25:00,Spokane Valley,WA,Light
2016-09-15 19:45:00,Baltimore,MD,Fireball
2016-09-15 19:30:00,Farmington,ME,Other
2016-09-15 19:00:00,Warminster,PA,Light
2016-09-15 19:00:00,Smithville,NJ,Triangle
2016-09-15 18:45:00,Hingham,MA,Disk
2016-09-15 18:00:00,Augusta,GA,Light
2016-09-15 17:15:00,Gladwin,MI,Sphere
2016-09-15 14:30:00,Prince William,VA,Disk
2016-09-15 14:00:00,Hamilton (Canada),ON,Light
2016-09-15 07:30:00,Knoxville,TN,Light
2016-09-15 05:00:00,Hawkinsville,GA,Light
2016-09-15 04:00:00,Ontario,CA,Other
2016-09-15 02:35:00,Miami,FL,Circle
2016-09-15 00:00:00,San Leandro,CA,Other
2016-09-14 22:37:00,Highland,MI,Other
2016-09-14 22:30:00,Bradenton,FL,Circle
2016-09-14 21:30:00,False Cape State Park,VA,Light
2016-09-14 21:30:00,Soringfield,OH,Light
2016-09-14 21:10:00,Pittsburgh,PA,Light
2016-09-14 21:00:00,Sea Isle City,NJ,Light
2016-09-14 21:00:00,Blanchester,OH,Unknown
2016-09-14 21:00:00,Blanchester,OH,Unknown
2016-09-14 20:30:00,Ocean City,NJ,Light
2016-09-14 20:30:00,O'Fallon,MO,Light
2016-09-14 18:00:00,Kapaa,HI,Unknown
2016-09-14 03:05:00,San Marcos,TX,Formation
2016-09-14 02:30:00,Lewisville,NC,Other
2016-09-14 01:00:00,Scarborough,ME,Disk
2016-09-14 01:00:00,Grapevine,CA,Triangle
2016-09-14 01:00:00,Salem,OR,Other
2016-09-14 00:30:00,Alberton,MT,Light
2016-09-13 22:30:00,Sugar Grove,PA,Light
2016-09-13 22:30:00,Mount Orab,OH,Diamond
2016-09-13 22:20:00,Corinth,MS,Light
2016-09-13 22:00:00,Fort Edward,NY,Other
2016-09-13 22:00:00,Waverly,OH,Other
2016-09-13 21:51:00,Dayton,OH,Other
2016-09-13 21:30:00,Carolina Beach,NC,Other
2016-09-13 21:30:00,Lakehills,TX,Sphere
2016-09-13 21:30:00,Lakewood,WA,Fireball
2016-09-13 21:30:00,Wilmington,NC,Circle
2016-09-13 21:20:00,Atlantic Beach,NC,Formation
2016-09-13 21:05:00,Fayetteville,AR,Fireball
2016-09-13 21:00:00,West Portsmouth,OH,Circle
2016-09-13 21:00:00,Kure Beach,NC,
2016-09-13 20:40:00,Eugene,OR,Circle
2016-09-13 20:40:00,Eugene,OR,Circle
2016-09-13 20:15:00,Dixon,MO,Circle
2016-09-13 16:00:00,Hollister,CA,Triangle
2016-09-13 12:43:00,Emerald isl,NC,Circle
2016-09-13 10:50:00,Arlington,VA,Other
2016-09-13 05:20:00,Saskatoon (Canada),SK,Light
2016-09-13 03:30:00,Gardner,MA,Sphere
2016-09-13 03:00:00,Adriatic (Italy/Greece),,Circle
2016-09-12 22:30:00,Stamford,VT,Cross
2016-09-12 22:00:00,Brooks,ME,Fireball
2016-09-12 22:00:00,South Haven,MI,Disk
2016-09-12 22:00:00,South Haven,MI,Disk
2016-09-12 20:00:00,Boston,GA,Other
2016-09-12 05:45:00,Bradenton,FL,Circle
2016-09-12 01:00:00,Anchorage,AK,Disk
2016-09-12 01:00:00,Colorado Springs,CO,Triangle
2016-09-11 23:00:00,Fresno,CA,Flash
2016-09-11 22:37:00,Paris,KY,Light
2016-09-11 22:00:00,Emmett,ID,Oval
2016-09-11 21:00:00,Cape Town (South Africa),,Light
2016-09-11 21:00:00,St. Charles,IL,Formation
2016-09-11 20:00:00,Freeland,PA,Light
2016-09-11 20:00:00,Riverside,OH,Other
2016-09-11 19:43:00,Austin,TX,Fireball
2016-09-11 18:30:00,South Berwick,ME,Sphere
2016-09-11 18:00:00,North Andover,MA,Triangle
2016-09-11 14:00:00,Los Angeles,CA,Cylinder
2016-09-11 13:40:00,Savannah,GA,Cross
2016-09-11 11:00:00,Thornton,CO,Cigar
2016-09-11 07:30:00,Moosomin (Canada),SK,Sphere
2016-09-11 07:01:00,Warren,PA,Circle
2016-09-11 07:00:00,Pontotoc,MS,Light
2016-09-11 03:30:00,Charlotte,NC,Unknown
2016-09-11 03:00:00,Granville,NY,Light
2016-09-11 02:45:00,Mellen,WI,Light
2016-09-11 00:30:00,Brandon,MS,Flash
2016-09-11 00:05:00,Ottawa (Canada),ON,Oval
2016-09-11 00:00:00,Hartsdale,NY,Changing
2016-09-10 23:30:00,London (Canada),ON,Formation
2016-09-10 23:30:00,Topeka,KS,Light
2016-09-10 22:00:00,Selkirk (north of)(Canada),MB,Light
2016-09-10 21:43:00,Clayton,CA,Light
2016-09-10 21:25:00,Cheyenne,WY,Other
2016-09-10 21:15:00,Farmington,NY,Cylinder
2016-09-10 21:00:00,Anchorage,AK,Light
2016-09-10 21:00:00,Lima,OH,Fireball
2016-09-10 19:10:00,Wilson Lake,KS,Sphere
2016-09-10 19:00:00,Albany,NY,Circle
2016-09-10 18:20:00,San Juan (Puerto Rico),,Other
2016-09-10 18:20:00,San Juan (Puerto Rico),,Other
2016-09-10 12:00:00,Elma,WA,Rectangle
2016-09-10 11:15:00,Saratoga Springs,NY,Rectangle
2016-09-10 02:45:00,Pharr,TX,Fireball
2016-09-10 01:50:00,Tucson,AZ,Light
2016-09-10 01:30:00,Sydney (Australia),NS,Other
2016-09-10 01:00:00,Hilton Head,SC,Sphere
2016-09-10 01:00:00,Jasper (Canada),AB,Fireball
2016-09-10 01:00:00,Corning,AR,Light
2016-09-10 01:00:00,Hilton Head,SC,Circle
2016-09-10 01:00:00,Ventnor,NJ,Disk
2016-09-10 00:45:00,Hilton Head,SC,Sphere
2016-09-09 23:45:00,Ridley Park,PA,Circle
2016-09-09 23:39:00,Elko New Market,MN,Circle
2016-09-09 23:30:00,Moore,TX,Formation
2016-09-09 23:10:00,Eaton,OH,Triangle
2016-09-09 22:00:00,Salem,OR,
2016-09-09 20:55:00,Khuzdar (Pakistan),,Light
2016-09-09 20:55:00,Madison,WI,Triangle
2016-09-09 20:43:00,Battle Ground,WA,Fireball
2016-09-09 20:20:00,Paragould,AR,Cigar
2016-09-09 19:30:00,Albuquerque,NM,Cigar
2016-09-09 16:00:00,Tacoma,WA,Triangle
2016-09-09 15:30:00,Andrews,SC,Other
2016-09-09 09:30:00,Sandy,OR,Egg
2016-09-09 09:30:00,Wichita,KS,Sphere
2016-09-09 07:45:00,Minneapolis,MN,Sphere
2016-09-09 01:00:00,Jal (15 miles E of),NM,Triangle
2016-09-08 22:40:00,Auburn,WA,Disk
2016-09-08 21:30:00,St. Paul,MN,Light
2016-09-08 21:00:00,Canton,GA,Disk
2016-09-08 20:00:00,Albuquerque,NM,Oval
2016-09-08 18:30:00,Erwin,NC,Fireball
2016-09-08 18:15:00,Fayetteville,NC,Teardrop
2016-09-08 18:06:00,Raleigh,NC,Circle
2016-09-08 18:00:00,Durham,NC,Teardrop
2016-09-08 17:55:00,Wake Forest,NC,Fireball
2016-09-08 17:50:00,Raleigh,NC,Light
2016-09-08 17:00:00,Mebane,NC,Circle
2016-09-08 16:30:00,Santa Clarita,CA,Light
2016-09-08 16:00:00,Goleta,CA,Changing
2016-09-08 16:00:00,Denio (south of),NV,Unknown
2016-09-08 06:30:00,Westport,IN,Oval
2016-09-08 06:00:00,Tarpon Springs,FL,Light
2016-09-08 01:20:00,Brilliant,OH,Unknown
2016-09-08 01:00:00,Duncan/Comanche area,OK,Circle
2016-09-08 01:00:00,Centerville,IA,Oval
2016-09-07 23:20:00,Easley,SC,Triangle
2016-09-07 23:15:00,Haworth,NJ,Flash
2016-09-07 22:41:00,Franklin,NC,Circle
2016-09-07 22:15:00,Harrison,NY,Disk
2016-09-07 22:00:00,Deptford,NJ,Light
2016-09-07 21:30:00,Dayton,OH,Other
2016-09-07 21:30:00,Fairborn,OH,Triangle
2016-09-07 21:30:00,Fairborn,OH,Triangle
2016-09-07 20:45:00,Adrian,OR,Circle
2016-09-07 20:00:00,Syracuse,NY,Other
2016-09-07 09:23:00,Portsmouth,RI,Fireball
2016-09-07 08:40:00,Half Moon Bay,CA,Oval
2016-09-07 07:45:00,Stonefort,IL,Light
2016-09-07 05:30:00,Rancho Cucamonga,CA,Light
2016-09-07 05:00:00,Oak Forest,IL,Light
2016-09-07 01:00:00,Winder,GA,Circle
2016-09-07 01:00:00,Buford,GA,Circle
2016-09-07 00:00:00,Winder,GA,Circle
2016-09-06 22:00:00,Windsor,VT,Unknown
2016-09-06 22:00:00,West Windsor,VT,Unknown
2016-09-06 22:00:00,Kingston,NY,Circle
2016-09-06 22:00:00,Atascosa,TX,Unknown
2016-09-06 22:00:00,Peoria,IL,Light
2016-09-06 20:50:00,Albany,NY,Triangle
2016-09-06 20:40:00,La Canada,CA,Light
2016-09-06 19:45:00,Dundalk,MD,Fireball
2016-09-06 16:00:00,Bangor,PA,Rectangle
2016-09-06 15:30:00,Asheboro,NC,Disk
2016-09-06 14:45:00,Tucson,AZ,Triangle
2016-09-06 14:00:00,Palm Spring,CA,Changing
2016-09-06 13:30:00,Lake Crystal,MN,Fireball
2016-09-06 08:20:00,Brentwood,CA,Other
2016-09-06 06:15:00,Gary,IN,Cigar
2016-09-06 01:34:00,Boise,ID,Triangle
2016-09-06 00:30:00,Dyersburg,TN,Unknown
2016-09-06 00:15:00,Pasco,WA,Flash
2016-09-06 00:00:00,Harrison,AR,Light
2016-09-05 22:30:00,St. George (40 miles outside of),UT,Triangle
2016-09-05 22:10:00,Delaware (Canada),ON,Sphere
2016-09-05 21:30:00,Santa Fe,NM,Other
2016-09-05 21:00:00,Bloomer,WI,Triangle
2016-09-05 21:00:00,Bloomer,WI,Triangle
2016-09-05 21:00:00,Bloomer,WI,Triangle
2016-09-05 20:45:00,Spotsylvania,VA,Sphere
2016-09-05 20:30:00,Pittsgrove,NJ,Sphere
2016-09-05 20:00:00,South Park Township,PA,Light
2016-09-05 19:55:00,Rose City,MI,Light
2016-09-05 19:50:00,Magalia,CA,Changing
2016-09-05 10:00:00,Webster,NY,Light
2016-09-05 09:35:00,Wake Forest,NC,Sphere
2016-09-05 05:20:00,Jamaica Beach,TX,Light
2016-09-05 04:45:00,Hillsdale (Canada),ON,Light
2016-09-05 04:00:00,Orland Park,IL,Other
2016-09-05 04:00:00,Jefferson Hills,PA,Light
2016-09-05 03:00:00,Greenbelt,MD,Unknown
2016-09-05 02:20:00,Parker,CO,Formation
2016-09-05 02:00:00,Camdenton,MO,Unknown
2016-09-05 01:00:00,Taylorsville,UT,Disk
2016-09-05 00:00:00,Muskegon,MI,Triangle
2016-09-04 00:00:00,Morristown,TN,Triangle
2016-09-04 23:00:00,National Park,NJ,Fireball
2016-09-04 22:45:00,Lawrenceburg,KY,Fireball
2016-09-04 22:29:00,Varnell,GA,Fireball
2016-09-04 22:00:00,Bremen,GA,Triangle
2016-09-04 21:30:00,St. Louis,MO,Triangle
2016-09-04 21:00:00,Elgin,IL,Fireball
2016-09-04 21:00:00,Pflugerville,TX,Fireball
2016-09-04 19:55:00,Kettering,OH,Other
2016-09-04 19:32:00,Manassas,VA,Disk
2016-09-04 19:18:00,West Chester,PA,Other
2016-09-04 18:40:00,Winnemucca,UT,Cylinder
2016-09-04 17:45:00,Arvada,CO,Circle
2016-09-04 15:03:00,Port St. Lucie,FL,Sphere
2016-09-04 11:30:00,Miami,FL,Oval
2016-09-04 09:30:00,Buffalo,WY,Rectangle
2016-09-04 08:45:00,Portage,WI,Circle
2016-09-04 03:40:00,Northbrook,IL,Light
2016-09-04 01:00:00,Donora,PA,Light
2016-09-04 01:00:00,Tampa,FL,Other
2016-09-04 01:00:00,Bellevue,WA,Unknown
2016-09-03 00:00:00,Mount royal,NJ,Light
2016-09-03 00:00:00,Royal Oak,MI,Disk
2016-09-03 23:57:00,Forest Grove,OR,Sphere
2016-09-03 23:55:00,Portland,OR,Fireball
2016-09-03 23:45:00,Auburn,WI,Circle
2016-09-03 23:25:00,Madisonville,LA,
2016-09-03 23:00:00,Hurley,MO,Light
2016-09-03 23:00:00,Chicago (Wood Dale),IL,Fireball
2016-09-03 23:00:00,Manalapan,NJ,Fireball
2016-09-03 22:28:00,Angels Camp,CA,Unknown
2016-09-03 21:58:00,Idyllwild,CA,Formation
2016-09-03 21:30:00,Hamburg,NJ,Sphere
2016-09-03 21:30:00,Smithfield,RI,Light
2016-09-03 20:50:00,San Pedro,CA,Circle
2016-09-03 20:46:00,Parksville/Nanaimo (Canada),BC,Light
2016-09-03 20:45:00,Roseville,MI,Triangle
2016-09-03 20:35:00,Greenwood Lake,NJ,Light
2016-09-03 20:30:00,High Ridge,MO,Circle
2016-09-03 20:27:00,Reno,NV,Light
2016-09-03 20:25:00,Sellersville,PA,Light
2016-09-03 18:13:00,Pasco,WA,Changing
2016-09-03 18:00:00,Bainbridge Island,WA,Circle
2016-09-03 06:55:00,Duluth,GA,Unknown
2016-09-03 06:00:00,Hanceville,AL,Light
2016-09-03 05:15:00,Madison,WI,Light
2016-09-03 04:45:00,Pensacola,FL,Circle
2016-09-03 03:00:00,Manistique,MI,Triangle
2016-09-03 02:00:00,Oxon Hill,MD,Triangle
2016-09-03 01:08:00,North Las Vegas,NV,Light
2016-09-03 01:00:00,Hedgesville,WV,Circle
2016-09-03 00:00:00,Pike Creek,DE,Other
2016-09-03 00:00:00,Lake Orion,MI,Circle
2016-09-02 23:59:00,Salem,OR,Fireball
2016-09-02 23:40:00,Eugene,OR,Triangle
2016-09-02 23:30:00,Harbor Springs,MI,Triangle
2016-09-02 22:30:00,Littleton,CO,Triangle
2016-09-02 22:30:00,Dedham,MA,Light
2016-09-02 22:00:00,Menifee,CA,Circle
2016-09-02 22:00:00,Westminster,CO,Changing
2016-09-02 21:51:00,Sherbrooke (Canada),QC,Triangle
2016-09-02 21:44:00,Seekonk,MA,Fireball
2016-09-02 21:20:00,Nashport,OH,Light
2016-09-02 21:14:00,Springfield,MO,Light
2016-09-02 21:00:00,Knoxville,TN,Circle
2016-09-02 20:35:00,Angleton,TX,Flash
2016-09-02 20:34:00,Brookline Station,MO,Unknown
2016-09-02 20:27:00,Erie,CO,Light
2016-09-02 20:18:00,St. Albans,WV,Fireball
2016-09-02 20:15:00,Green Bay,WI,Light
2016-09-02 19:23:00,Naperville,IL,Triangle
2016-09-02 18:00:00,Gulfport,MS,Triangle
2016-09-02 15:20:00,McMinnville,OR,Unknown
2016-09-02 13:35:00,Toronto (Canada),ON,Triangle
2016-09-02 12:18:00,Falls Church,VA,Disk
2016-09-02 11:30:00,Gainesville,VA,Sphere
2016-09-02 05:20:00,Riegelsville,PA,Changing
2016-09-02 01:30:00,Alberta Beach,AB,Disk
2016-09-02 00:01:00,Hillsboro,OR,Light
2016-09-02 00:00:00,Greenfield,WI,Fireball
2016-09-02 00:00:00,Toronto (Canada),ON,Sphere
