# The data on UFO sightings was scraped from the monthly 
# UFO sightings reported to the National UFO Reporting Center 
# http://www.nuforc.org/webreports
# date range: 2017-01-01 to 2017-12-31
# NOTE: Data is largely unsanitized!
#
dtime,city,state,ufoshape
2017-04-29 20:53:00,Las Vegas,NV,Formation
2017-04-29 20:30:00,Woods Hole,MA,Chevron
2017-04-29 20:10:00,Coconut Creek,FL,Light
2017-04-29 19:05:00,Fords,NJ,Other
2017-04-29 15:00:00,Anniston,AL,Cylinder
2017-04-29 11:30:00,Excelsior,MN,Circle
2017-04-29 03:00:00,Kealakekua,HI,Light
2017-04-29 00:00:00,Sturgeon Bay,WI,Light
2017-04-28 22:00:00,Demotte,IN,Other
2017-04-28 21:00:00,Burl County,NJ,Unknown
2017-04-28 21:00:00,Olympia,WA,Light
2017-04-28 20:18:00,Franklin Park,IL,Unknown
2017-04-28 10:30:00,New Brunswick,NJ,Disk
2017-04-28 05:45:00,Germantown,MD,Circle
2017-04-28 01:00:00,Garden City,ID,Fireball
2017-04-28 01:00:00,Temple hills,MD,Circle
2017-04-27 22:15:00,Sheffield (UK/England),,Other
2017-04-27 22:00:00,West Bend,WI,Unknown
2017-04-27 21:00:00,Colorado Springs,CO,Circle
2017-04-27 20:45:00,Miami,FL,Light
2017-04-27 19:30:00,West Kelowna (Canada),BC,Other
2017-04-27 12:00:00,Armadale (Australia),,Fireball
2017-04-27 11:00:00,Tulsa,OK,Other
2017-04-27 10:51:00,Tacoma,WA,Other
2017-04-27 07:40:00,Gambrills,MD,Cylinder
2017-04-27 05:20:00,Albuquerque,NM,Changing
2017-04-27 01:00:00,Mossyrock,WA,Unknown
2017-04-26 23:20:00,Everett,WA,Circle
2017-04-26 23:00:00,Orangeville (Canada),ON,Unknown
2017-04-26 22:29:00,Bradenton,FL,Light
2017-04-26 22:00:00,Beattyville,KY,Circle
2017-04-26 21:30:00,Dumaguete (Philippines),,Chevron
2017-04-26 21:00:00,Rochester,NY,Light
2017-04-26 20:00:00,Indian Reservation on way to Barona Casino,CA,Other
2017-04-26 14:00:00,North Charleston,SC,Other
2017-04-26 09:45:00,Visalia,CA,Circle
2017-04-26 04:07:00,Vienna,OH,Light
2017-04-26 02:00:00,Cape Coral,FL,Other
2017-04-26 00:27:00,Pinellas Park,FL,
2017-04-26 00:20:00,Miami,FL,Other
2017-04-26 00:00:00,Largo,FL,Changing
2017-04-26 00:00:00,Santa Barbara,CA,Fireball
2017-04-25 23:53:00,Plant City,FL,Cylinder
2017-04-25 23:53:00,Seminole,FL,Unknown
2017-04-25 23:52:00,West Palm Beach,FL,Fireball
2017-04-25 23:50:00,Port Charlotte,FL,Circle
2017-04-25 23:45:00,Ponca City,OK,Circle
2017-04-25 23:45:00,Plantation,FL,Cross
2017-04-25 23:45:00,Apollo Beach,FL,Circle
2017-04-25 23:45:00,Clearwater,FL,Light
2017-04-25 23:45:00,Podgorica (Montenegro),,Sphere
2017-04-25 23:00:00,Jupiter,FL,Unknown
2017-04-25 23:00:00,Lexington,KY,Circle
2017-04-25 22:45:00,Nanaimo (Canada),BC,Circle
2017-04-25 22:30:00,Rigby,ID,Light
2017-04-25 22:27:00,Nicassio,CA,Sphere
2017-04-25 21:15:00,Vance AFB,OK,Triangle
2017-04-25 21:00:00,Parsonsfield,ME,Light
2017-04-25 20:40:00,Bradenton,FL,Light
2017-04-25 18:30:00,Marietta,GA,Disk
2017-04-25 01:47:00,Orlando,FL,Sphere
2017-04-25 00:00:00,Dallas,TX,Triangle
2017-04-24 21:55:00,Sykesville,MD,Disk
2017-04-24 21:00:00,Dover,NH,Diamond
2017-04-24 20:45:00,Roseville,MN,Other
2017-04-24 12:00:00,Fenton,MO,Changing
2017-04-24 00:00:00,Eau Claire,WI,
2017-04-24 00:00:00,Clarksville,TN,
2017-04-23 23:25:00,Huntington Beach,CA,Sphere
2017-04-23 22:50:00,Ft. Myers,FL,Diamond
2017-04-23 22:20:00,Iota,LA,Light
2017-04-23 21:30:00,Orono,ME,Diamond
2017-04-23 21:30:00,Chappell Hill,TX,Light
2017-04-23 21:15:00,Las Vegas,NV,Light
2017-04-23 20:15:00,Marysville,OH,Cigar
2017-04-23 19:00:00,Birmingham,AL,Oval
2017-04-23 10:35:00,Oshawa (Canada),ON,
2017-04-23 05:30:00,Salt Point State Park,CA,Circle
2017-04-23 01:05:00,Richmond (Canada),BC,Fireball
2017-04-23 00:50:00,Napa,CA,Sphere
2017-04-22 23:33:00,Selah,WA,Light
2017-04-22 23:00:00,Lansing,MI,Triangle
2017-04-22 22:00:00,Goshen,IN,Oval
2017-04-22 21:34:00,Irmo,SC,Unknown
2017-04-22 21:30:00,Surprise,AZ,Unknown
2017-04-22 21:00:00,Bakersfield,CA,Light
2017-04-22 20:40:00,Des Moines,IA,Light
2017-04-22 20:08:00,Lake Forest,CA,Other
2017-04-22 11:00:00,Oneco,CT,Oval
2017-04-21 23:26:00,Burlington (Canada),ON,Sphere
2017-04-21 23:00:00,Midwest city,OK,Fireball
2017-04-21 22:23:00,Brandon,FL,Light
2017-04-21 22:00:00,Thompson (Canada),MB,Light
2017-04-21 22:00:00,Dillon,SC,Chevron
2017-04-21 21:13:00,Sanra Rosa,CA,Triangle
2017-04-21 21:13:00,Neenah,WI,Formation
2017-04-21 21:04:00,McKinleyville,CA,Formation
2017-04-21 21:00:00,Stevenson Ranch,CA,Unknown
2017-04-21 14:45:00,Lynn,IN,Disk
2017-04-21 13:00:00,Wanica (Surinam),,Circle
2017-04-21 12:11:00,Hillsboro,OR,Other
2017-04-21 03:09:00,Seattle,WA,Light
2017-04-21 00:05:00,Hanging Rock,OH,Sphere
2017-04-21 00:00:00,Olympia,WA,Fireball
2017-04-20 00:00:00,Santa Rosa,CA,Unknown
2017-04-20 22:35:00,Hartsville,SC,Fireball
2017-04-20 22:00:00,Surfside Beach,SC,Light
2017-04-20 21:30:00,Petaluma,CA,Light
2017-04-20 21:00:00,Thibodaux,LA,Oval
2017-04-20 20:07:00,Columbia,MO,Sphere
2017-04-20 19:55:00,Columbia,MO,Sphere
2017-04-20 14:15:00,Palmyra,NJ,Other
2017-04-20 12:07:00,Daytona Beach,FL,Sphere
2017-04-20 10:30:00,Spokane,WA,Circle
2017-04-20 10:00:00,Vashon,WA,Circle
2017-04-20 04:56:00,Bridgeview,IL,Light
2017-04-20 00:10:00,Kennett Square,PA,Unknown
2017-04-19 23:55:00,Newton,AL,Triangle
2017-04-19 23:50:00,Newton,AL,Triangle
2017-04-19 23:29:00,Denver,CO,Light
2017-04-19 21:45:00,Cobourg (Canada),ON,Light
2017-04-19 20:50:00,Garden City,SC,Sphere
2017-04-19 20:50:00,North Myrtle Beach,SC,Light
2017-04-19 20:30:00,Surfside Beach,SC,Circle
2017-04-19 20:10:00,Chiba City (Japan),,Unknown
2017-04-19 11:00:00,Benton,TN,Triangle
2017-04-19 08:49:00,Gray,GA,
2017-04-19 08:16:00,Cape Girardeau,MO,Sphere
2017-04-19 02:53:00,Garden City,SC,Changing
2017-04-19 00:40:00,Holiday Island,AR,Light
2017-04-18 00:00:00,Omaha,NE,Circle
2017-04-18 22:50:00,Long Beach,MS,Oval
2017-04-18 22:20:00,Uniontown/Kent,OH,Changing
2017-04-18 22:00:00,Warren,RI,Triangle
2017-04-18 22:00:00,Willard,KY,Light
2017-04-18 22:00:00,Warren,RI,Triangle
2017-04-18 22:00:00,Smithfield,KY,Circle
2017-04-18 22:00:00,Galena Park,TX,Light
2017-04-18 21:45:00,Cottage Grove & Madison,WI,Triangle
2017-04-18 21:32:00,Warminster,PA,Unknown
2017-04-18 20:30:00,Albuquerque,NM,Cross
2017-04-18 20:00:00,Los Angeles,CA,Formation
2017-04-18 16:00:00,Bermuda/Florida coast (between),,Cone
2017-04-18 14:30:00,New York City (upper West Side),NY,Teardrop
2017-04-18 12:30:00,Les Cayes (Haiti),,Circle
2017-04-18 12:00:00,Los Angeles,CA,Triangle
2017-04-18 02:00:00,Louisville,KY,Light
2017-04-18 01:00:00,Sherman Oaks,CA,Triangle
2017-04-18 00:00:00,Columbia,SC,Unknown
2017-04-17 23:15:00,Grant,MI,Formation
2017-04-17 22:30:00,Slidell,LA,Circle
2017-04-17 22:18:00,Rockville,MD,Circle
2017-04-17 22:00:00,Sugarland,TX,Sphere
2017-04-17 21:30:00,Ropar (Punjab)(India),,Other
2017-04-17 21:30:00,Portsmouth,OH,Light
2017-04-17 21:15:00,Ricetown,KY,Light
2017-04-17 21:00:00,South Bend,IN,Sphere
2017-04-17 20:50:00,Seymour,IN,Circle
2017-04-17 19:28:00,Gilbert,AZ,Cigar
2017-04-17 16:30:00,Dover,DE,Unknown
2017-04-17 10:10:00,Anaheim,CA,Fireball
2017-04-17 06:05:00,Vallejo,CA,Unknown
2017-04-17 04:56:00,Jefferson,GA,Light
2017-04-17 04:40:00,Sylvester,GA,Light
2017-04-17 03:58:00,Jasper,AL,Flash
2017-04-17 01:00:00,Marysville,WA,Triangle
2017-04-17 00:20:00,Fort Lee,NJ,Changing
2017-04-16 23:40:00,Ardsley,PA,Cigar
2017-04-16 23:10:00,South Belot,WI,Fireball
2017-04-16 22:30:00,Big Timber,MT,Other
2017-04-16 22:04:00,Ricetown,KY,Flash
2017-04-16 22:00:00,Loveland,CO,Egg
2017-04-16 21:00:00,Las Vegas,NV,Unknown
2017-04-16 21:00:00,Rock Island,WA,Fireball
2017-04-16 21:00:00,Taylorsville,UT,Circle
2017-04-16 20:33:00,Ronkonkoma,NY,Sphere
2017-04-16 20:30:00,London (Enfield)(UK/England),,Circle
2017-04-16 20:30:00,Portland,OR,Oval
2017-04-16 20:00:00,Bolingbrook,IL,Formation
2017-04-16 20:00:00,Oceanside,CA,Light
2017-04-16 19:12:00,Los Angeles,CA,Other
2017-04-16 17:45:00,Mookgophong (South Africa),,Triangle
2017-04-16 10:22:00,Arundel,ME,Flash
2017-04-16 07:15:00,Linden,NJ,Other
2017-04-16 00:38:00,Honolulu,HI,Circle
2017-04-15 23:58:00,Merrimack,NH,Light
2017-04-15 22:30:00,Dickinson (headed toward Galveston),TX,Light
2017-04-15 22:10:00,Eastaboga,AL,Light
2017-04-15 21:30:00,Boise,ID,Triangle
2017-04-15 21:30:00,Norman,OK,Light
2017-04-15 20:30:00,Newport News,VA,Fireball
2017-04-15 20:30:00,Willowdale,PA,Sphere
2017-04-15 20:00:00,Dothan,AL,Light
2017-04-15 20:00:00,Lawrenceville,GA,Triangle
2017-04-15 18:09:00,Elk Grove,CA,
2017-04-15 10:15:00,North Myrtle Beach,SC,Triangle
2017-04-14 23:00:00,Phoenix,AZ,Diamond
2017-04-14 23:00:00,Gordon,TX,Circle
2017-04-14 22:50:00,Vancouver,WA,Circle
2017-04-14 22:30:00,Monticello,IN,Light
2017-04-14 22:20:00,Santa Maria,CA,Triangle
2017-04-14 22:05:00,Woodsville,NH,Teardrop
2017-04-14 22:00:00,Grant,AL,Light
2017-04-14 22:00:00,Saint James,MO,Egg
2017-04-14 21:50:00,Malibu,CA,Changing
2017-04-14 21:00:00,Woodbury,NY,Diamond
2017-04-14 20:41:00,Poland,ME,Unknown
2017-04-14 20:28:00,Albuquerque,NM,Light
2017-04-14 19:45:00,Clearwater,FL,Unknown
2017-04-14 02:10:00,Irvine/Costa Mesa (between),CA,Circle
2017-04-14 00:45:00,Jackson,OH,Circle
2017-04-13 23:28:00,Sawgrass area,FL,Circle
2017-04-13 23:23:00,Wichita,KS,Flash
2017-04-13 22:30:00,Clermont,FL,Sphere
2017-04-13 22:00:00,Great Barrington,MA,Light
2017-04-13 21:30:00,Sister Bay,WI,Light
2017-04-13 21:15:00,Savanagh,GA,Sphere
2017-04-13 20:30:00,Monona,WI,Disk
2017-04-13 20:30:00,Plymouth,MA,Fireball
2017-04-13 18:20:00,Ronkonkoma,NY,Other
2017-04-13 17:00:00,Sammamish,WA,Light
2017-04-13 16:30:00,Mckee,,
2017-04-13 15:15:00,Marysville,WA,Fireball
2017-04-13 08:30:00,Des Moines,IA,Circle
2017-04-13 06:45:00,Franklin,GA,Light
2017-04-13 00:00:00,Phoenix,AZ,Cigar
2017-04-12 23:00:00,Springfield,VT,Sphere
2017-04-12 23:00:00,Chino,CA,Light
2017-04-12 22:25:00,Creve Couer,MO,Diamond
2017-04-12 22:00:00,Acworth,GA,Cross
2017-04-12 22:00:00,Mount Pleasant,SC,Disk
2017-04-12 22:00:00,Marietta,GA,Light
2017-04-12 21:00:00,Frisco,TX,Triangle
2017-04-12 21:00:00,Massapequa,NY,Circle
2017-04-12 20:52:00,Surfside Beach,SC,Cigar
2017-04-12 20:50:00,Norcross,GA,Light
2017-04-12 20:45:00,Taylorsville,NC,Unknown
2017-04-12 20:44:00,Pigeon Forge,TN,Circle
2017-04-12 20:40:00,Beaufort,SC,Circle
2017-04-12 20:40:00,Conway,SC,Light
2017-04-12 20:15:00,Sylvester,GA,Flash
2017-04-12 20:00:00,Asheboro,NC,Light
2017-04-12 20:00:00,Murray,UT,Other
2017-04-12 10:13:00,Rochelle,IL,Formation
2017-04-12 04:00:00,Lincoln Park,NJ,Sphere
2017-04-12 03:00:00,Luke Air Force Base,AZ,Chevron
2017-04-12 01:00:00,Harrisville,PA,Other
2017-04-11 23:25:00,Ricetown,KY,Light
2017-04-11 23:15:00,Fayetteville,NC,Disk
2017-04-11 22:30:00,Snow Camp,NC,Disk
2017-04-11 22:00:00,Hartford,SD,Light
2017-04-11 21:25:00,India (city not specified),,Sphere
2017-04-11 21:07:00,Stem,NC,Formation
2017-04-11 20:45:00,Chandler,AZ,Light
2017-04-11 20:40:00,Clovis,CA,Light
2017-04-11 20:30:00,Show Low,AZ,Diamond
2017-04-11 20:30:00,Roanoke,VA,
2017-04-11 20:24:00,New Orleans,LA,Flash
2017-04-11 20:20:00,Hana,HI,Light
2017-04-11 20:00:00,Statesville,NC,Rectangle
2017-04-11 18:00:00,In-flight (military)(city not specified),SC,Diamond
2017-04-11 00:20:00,Kitchener (Canada),ON,Cross
2017-04-10 00:00:00,Phoenix,IL,Changing
2017-04-10 23:30:00,County Durham (UK/England),,Triangle
2017-04-10 23:00:00,Nashua,NH,Light
2017-04-10 22:00:00,Calexico,CA,Formation
2017-04-10 21:40:00,Davenport,WA,Light
2017-04-10 21:30:00,Davenport,WA,Circle
2017-04-10 21:15:00,Indio,CA,Circle
2017-04-10 21:06:00,Mission Viejo,CA,Fireball
2017-04-10 21:00:00,Brawley,CA,Light
2017-04-10 21:00:00,Whittier,CA,Fireball
2017-04-10 20:50:00,Austin,TX,Circle
2017-04-10 20:45:00,Pacific Beach,CA,Fireball
2017-04-10 19:15:00,South Kingstown,RI,Light
2017-04-10 19:00:00,San Marcos,CA,Light
2017-04-10 11:30:00,Wichita,KS,Disk
2017-04-10 09:00:00,Colorado (southeast part),CO,Chevron
2017-04-10 05:00:00,Malolos City (Philippines),,Sphere
2017-04-10 01:00:00,Des Moines,IA,Light
2017-04-09 23:00:00,Fontana,NC,Sphere
2017-04-09 22:40:00,Live Oak,FL,Sphere
2017-04-09 22:30:00,Clyde,NC,Oval
2017-04-09 21:00:00,West Gardiner,ME,
2017-04-09 17:15:00,Elk Grove,CA,Cylinder
2017-04-09 14:05:00,Falcon,CO,Sphere
2017-04-09 13:00:00,Loveland,CO,Sphere
2017-04-09 06:18:00,Quincy,WA,Light
2017-04-09 04:55:00,Philadelphia,PA,Light
2017-04-09 02:30:00,Fishers,IN,Unknown
2017-04-09 02:00:00,Albuquerque,NM,Circle
2017-04-09 00:45:00,"Lawton (between Lawton and Duncan, hwy 7 west going east)",OK,Light
2017-04-08 22:30:00,Tinley Park,IL,Circle
2017-04-08 22:27:00,Raymond,NH,Triangle
2017-04-08 22:00:00,Vineland,NJ,Cylinder
2017-04-08 22:00:00,Providence,RI,Disk
2017-04-08 21:50:00,St. Petersburg,FL,Sphere
2017-04-08 21:10:00,St. Petersburg,FL,Light
2017-04-08 21:00:00,Caracas (Venezuela),,Light
2017-04-08 20:30:00,Sacramento,CA,Fireball
2017-04-08 18:16:00,Caribbean Sea (at sea),,Changing
2017-04-08 16:30:00,Georgetown,TX,Circle
2017-04-08 15:36:00,Columbus,OH,Changing
2017-04-08 09:51:00,Albany,GA,Unknown
2017-04-07 22:32:00,Germantown,MD,Circle
2017-04-07 22:30:00,Tougaloo,MS,Circle
2017-04-07 22:25:00,Riverside,WA,Other
2017-04-07 22:00:00,Exshaw (Canada),AB,Light
2017-04-07 21:00:00,Davenport,FL,
2017-04-07 20:52:00,Highland,UT,Light
2017-04-07 20:00:00,Williams,AZ,Unknown
2017-04-07 19:16:00,Paso Robles,CA,Light
2017-04-07 19:00:00,De Pere,WI,Sphere
2017-04-07 18:00:00,Catford (London)(UK/England),,Rectangle
2017-04-07 11:50:00,Hammond,LA,Disk
2017-04-07 09:25:00,Cooper City,FL,Cigar
2017-04-07 05:50:00,New Iberia,LA,Sphere
2017-04-07 02:37:00,Naples,FL,Disk
2017-04-07 01:00:00,Williamstown,NJ,Circle
2017-04-06 21:50:00,Corona,CA,Light
2017-04-06 21:35:00,Jonesboro,GA,Formation
2017-04-06 21:30:00,Little Falls,MN,Triangle
2017-04-06 19:40:00,St. Louis,MO,Formation
2017-04-06 19:00:00,Valley Center,CA,Disk
2017-04-06 12:00:00,Kansas City,MO,Chevron
2017-04-06 11:55:00,Anaheim,CA,Circle
2017-04-06 09:00:00,Austin,TX,Rectangle
2017-04-06 01:00:00,La Mirada,CA,Fireball
2017-04-05 23:00:00,Memphis,TN,Circle
2017-04-05 23:00:00,,MT,Fireball
2017-04-05 23:00:00,Greater Atlanta- south,,Other
2017-04-05 20:00:00,Lapine,AL,Rectangle
2017-04-05 18:00:00,San Tan Valley,AZ,Sphere
2017-04-05 17:30:00,Chesapeake,OH,Disk
2017-04-05 08:00:00,Clinton,MD,Disk
2017-04-05 05:10:00,Newport News,VA,Triangle
2017-04-05 05:10:00,Gheen,MN,
2017-04-05 04:08:00,New York City (Brooklyn),NY,Light
2017-04-04 22:37:00,Fresno,CA,Triangle
2017-04-04 21:30:00,Monroe,MI,Oval
2017-04-04 21:20:00,Chicago,IL,Triangle
2017-04-04 20:55:00,Brodnax,VA,Diamond
2017-04-04 20:30:00,Culver City,CA,Circle
2017-04-04 02:05:00,Virginia Beach,VA,Light
2017-04-04 00:00:00,Manchester,IA,Triangle
2017-04-03 23:30:00,Cedar Grove,WV,Unknown
2017-04-03 08:00:00,Philadelphia,PA,Diamond
2017-04-03 02:28:00,Wenatchee,WA,Disk
2017-04-03 00:30:00,Portland,OR,Oval
2017-04-02 22:40:00,Mesa,AZ,Light
2017-04-02 22:00:00,Middletown,RI,Light
2017-04-02 21:53:00,Rogers County,OK,Light
2017-04-02 21:00:00,Tillsonburg (Canada),ON,Light
2017-04-02 19:15:00,Bridgewater,NJ,Disk
2017-04-02 18:30:00,Highland,CA,Fireball
2017-04-02 16:55:00,Victoria (Canada),BC,Circle
2017-04-02 15:51:00,Pioneertown (near),CA,Cigar
2017-04-02 14:45:00,San Francisco,CA,Sphere
2017-04-02 04:17:00,Columbus,OH,Other
2017-04-02 03:05:00,Dunedin,FL,Flash
2017-04-02 03:00:00,St. Petersburg,FL,Flash
2017-04-02 01:10:00,St. Petersburg,FL,Sphere
2017-04-02 01:00:00,Reno,NV,Rectangle
2017-04-01 23:30:00,Frankenmuth,MI,Triangle
2017-04-01 22:45:00,Harwinton,CT,Triangle
2017-04-01 22:27:00,Rosemount,MN,Diamond
2017-04-01 21:00:00,Conway,AR,Light
2017-04-01 20:30:00,Snohomish,WA,Light
2017-04-01 20:18:00,Riverside,CA,Light
2017-04-01 19:15:00,Stockport (UK/England),,Sphere
2017-04-01 18:00:00,St. Petersburg,FL,Sphere
2017-04-01 12:40:00,Gainesville,FL,Sphere
2017-04-01 03:00:00,Dunedin,FL,Light
2017-04-01 01:10:00,Arlington Heights,IL,Light
2017-04-01 01:10:00,Waukesha,WI,Sphere
2017-03-31 22:30:00,North Myrtle Beach,SC,Triangle
2017-03-31 20:25:00,Woodinvile,WA,Circle
2017-03-31 19:13:00,New Panvel (India),,Light
2017-03-31 19:00:00,Lawrence,KS,Light
2017-03-31 02:26:00,Seal Beach,CA,Flash
2017-03-30 20:10:00,Baltimore,MD,Light
2017-03-30 19:30:00,Grand Rapids,MI,Light
2017-03-30 03:30:00,Amherst,MA,Sphere
2017-03-30 01:39:00,Granbury,TX,Triangle
2017-03-30 01:00:00,Orleans,MA,Fireball
2017-03-29 23:40:00,Indian Shores,FL,Light
2017-03-29 23:30:00,Allendale,MI,Circle
2017-03-29 23:30:00,Sevierville,TN,Unknown
2017-03-29 22:00:00,Lockhart,TX,Other
2017-03-29 21:00:00,Sonoma,CA,Formation
2017-03-29 20:34:00,Hernandez,NM,Unknown
2017-03-29 20:30:00,Largo,FL,Sphere
2017-03-29 20:00:00,Orange,CA,Light
2017-03-29 19:00:00,Canby,OR,Circle
2017-03-29 14:29:00,Wrightwood,CA,Sphere
2017-03-28 23:33:00,Wyoming,MI,Chevron
2017-03-28 21:40:00,Boulevard,CA,Circle
2017-03-28 20:50:00,Brighton,MI,Light
2017-03-28 20:05:00,Crescent,WI,Light
2017-03-28 19:15:00,Madison,WI,Sphere
2017-03-28 06:15:00,Fleming Island,FL,Unknown
2017-03-27 23:00:00,Oklahoma City,OK,Circle
2017-03-27 21:45:00,Springfield,MO,Disk
2017-03-27 20:30:00,Sarasota,FL,Light
2017-03-27 20:30:00,Bartow,FL,Light
2017-03-27 19:00:00,Shiprock,NM,Sphere
2017-03-27 17:00:00,Oklahoma City,OK,Other
2017-03-27 01:30:00,Golden,CO,Circle
2017-03-26 20:15:00,Fort Lauderdale,FL,Fireball
2017-03-26 19:45:00,Coachella Valley,CA,Light
2017-03-26 12:24:00,Covina,CA,Circle
2017-03-26 01:00:00,Pittsboro,NC,Triangle
2017-03-26 00:58:00,Prescott Valley,AZ,Circle
2017-03-25 23:45:00,Hamilton,OH,Formation
2017-03-25 23:20:00,Davenport,FL,Circle
2017-03-25 23:00:00,Orange Spring,FL,Circle
2017-03-25 22:35:00,St. George,UT,Formation
2017-03-25 22:15:00,Newport,RI,Circle
2017-03-25 21:50:00,New York City (Queens),NY,Circle
2017-03-25 01:00:00,Fallbrook,CA,
2017-03-25 01:00:00,Exeter,ME,Triangle
2017-03-24 23:30:00,Leduc (Canada),AB,Triangle
2017-03-24 23:15:00,Merrimack,NH,
2017-03-24 20:50:00,Englewood,FL,Other
2017-03-24 16:14:00,Goodyear,AZ,Triangle
2017-03-24 03:15:00,Orrington,ME,Light
2017-03-23 20:45:00,Albuquerque,NM,Circle
2017-03-23 20:30:00,Corrales,NM,Fireball
2017-03-23 20:25:00,Bullhead City,AZ,Circle
2017-03-23 20:15:00,Albuquerque,NM,Fireball
2017-03-23 20:05:00,Fairborn,OH,Disk
2017-03-23 20:00:00,Thomasville,NC,Light
2017-03-23 19:30:00,Tempe,AZ,Circle
2017-03-23 14:00:00,Danville,VA,Circle
2017-03-23 10:02:00,Scarborough (Canada),ON,Other
2017-03-23 07:50:00,Asheville,NC,Cigar
2017-03-23 00:00:00,Nashville,TN,Disk
2017-03-22 22:25:00,Frederick,MD,Formation
2017-03-22 22:15:00,Dover,NH,Triangle
2017-03-22 21:30:00,North Richland Hills,TX,Light
2017-03-22 20:00:00,Sheboygan,WI,Fireball
2017-03-22 19:30:00,Murfreesboro,TN,Other
2017-03-22 19:02:00,Ilfeld,NM,Other
2017-03-22 18:00:00,Mesa,AZ,Circle
2017-03-22 12:00:00,,NY,Other
2017-03-22 07:35:00,Raeford,NC,Unknown
2017-03-22 01:00:00,Kansas City,MO,Formation
2017-03-21 22:45:00,New Paltz,NY,Formation
2017-03-21 21:30:00,Suffolk,VA,Circle
2017-03-21 21:15:00,Brandon,FL,Triangle
2017-03-21 21:14:00,Miramar,CA,Formation
2017-03-21 21:00:00,Framingham,MA,Light
2017-03-21 21:00:00,Altoona,AL,Triangle
2017-03-21 20:42:00,Livonia,NY,Circle
2017-03-21 20:20:00,Currie,NC,Formation
2017-03-21 20:15:00,St. Louis,MO,Fireball
2017-03-21 20:03:00,San Angelo,TX,Sphere
2017-03-21 19:50:00,Southaven,MS,Fireball
2017-03-21 19:00:00,New Orleans (80 mi. SE of; Gulf of Mexico),LA,Oval
2017-03-21 17:30:00,Weston,FL,Flash
2017-03-21 09:30:00,McRae,AR,Light
2017-03-21 08:40:00,Plant City,FL,Circle
2017-03-21 05:30:00,Woodstock (Canada),ON,Light
2017-03-21 04:00:00,Athens,WV,Chevron
2017-03-21 03:00:00,Groveland,CA,Unknown
2017-03-20 23:00:00,Ajo,AZ,Triangle
2017-03-20 22:30:00,Nambour (Australia),,Disk
2017-03-20 22:30:00,Peyton,CO,Circle
2017-03-20 22:30:00,Colorado Springs,CO,Fireball
2017-03-20 22:19:00,Colorado Springs,CO,Fireball
2017-03-20 22:10:00,Medford,OR,Circle
2017-03-20 22:10:00,St. Augustine,FL,Triangle
2017-03-20 21:30:00,Cranston,RI,Light
2017-03-20 20:27:00,Rolla,MO,Oval
2017-03-20 20:27:00,Rolla,MO,Oval
2017-03-20 20:15:00,Chandler,AZ,Fireball
2017-03-20 19:00:00,Gemmrigheim (Germany),,Chevron
2017-03-20 18:15:00,Houston,TX,Cylinder
2017-03-20 06:15:00,Forest,VA,Rectangle
2017-03-20 04:47:00,Dallas,TX,Oval
2017-03-19 23:50:00,Berlin,CT,Light
2017-03-19 23:00:00,Willard,KY,Formation
2017-03-19 22:50:00,Chattanooga,TN,Light
2017-03-19 22:15:00,Tempe,AZ,Light
2017-03-19 22:00:00,Eagle Pass,TX,Other
2017-03-19 21:15:00,Greenville,SC,Formation
2017-03-19 21:00:00,Carroll,IA,Triangle
2017-03-19 20:45:00,Van Nuys,CA,Unknown
2017-03-19 20:30:00,Metairie,LA,Light
2017-03-19 20:00:00,Carthage,NC,Light
2017-03-19 18:45:00,Phoenix,AZ,Changing
2017-03-19 03:00:00,Forest Grove,OR,Light
2017-03-19 01:00:00,Kullamaa (Estonia),,Fireball
2017-03-19 00:30:00,Nunley,AR,Other
2017-03-18 23:00:00,Palm Springs,CA,Formation
2017-03-18 23:00:00,Cleveland,TN,Light
2017-03-18 22:58:00,Green Bay,WI,Oval
2017-03-18 21:45:00,Monticello,GA,Other
2017-03-18 21:45:00,Washington,LA,Teardrop
2017-03-18 21:30:00,Elkton,MD,Sphere
2017-03-18 21:00:00,Arkansas City,KS,Light
2017-03-18 20:59:00,Austin,TX,Triangle
2017-03-18 20:35:00,Dallas,TX,Sphere
2017-03-18 20:35:00,Pompano Beach,FL,Sphere
2017-03-18 20:30:00,Parrish,FL,Circle
2017-03-18 20:30:00,Naples,FL,Sphere
2017-03-18 20:22:00,West Palm Beach,FL,Light
2017-03-18 20:15:00,Sebastian,FL,Circle
2017-03-18 20:15:00,Jacksonville,FL,Circle
2017-03-18 19:30:00,Lantana,FL,Circle
2017-03-18 19:30:00,Actworth,GA,Rectangle
2017-03-18 19:30:00,Lantana,FL,Unknown
2017-03-18 19:00:00,Port Saint Lucie,FL,Sphere
2017-03-17 23:00:00,Bartlett,MO,Other
2017-03-17 22:35:00,Wasilla,AK,Unknown
2017-03-17 22:00:00,Grandview,TX,Light
2017-03-17 22:00:00,Kansas City,KS,Light
2017-03-17 21:45:00,Kansas City,KS,Light
2017-03-17 21:30:00,Mandeville,LA,Sphere
2017-03-17 21:00:00,Franklin,TN,Light
2017-03-17 21:00:00,Montague,NJ,Circle
2017-03-17 20:00:00,Portsmouth,NH,Triangle
2017-03-17 19:26:00,Tacna (Peru),,Circle
2017-03-17 18:20:00,Riverside,CA,Disk
2017-03-17 06:00:00,Putney,GA,Triangle
2017-03-17 02:00:00,Rockville,MD,Changing
